question_id,question_text,answer_text,is_correct
355,"De ce raportul juridic are un caracter valoric?","Pentru că valorile sociale sunt scoase în relief, protejate și promovate prin raporturi juridice",1
355,"De ce raportul juridic are un caracter valoric?","Pentru că raportul juridic elimină orice influență a statului asupra valorilor sociale",0
355,"De ce raportul juridic are un caracter valoric?","Pentru că statul nu are nicio implicare în promovarea și protejarea valorilor sociale",0
355,"De ce raportul juridic are un caracter valoric?","Pentru că raportul juridic nu are nicio legătură cu progresul și dezvoltarea societății",0
356,"Care dintre următoarele afirmații reflectă specificul valorilor juridice?","Valorile juridice sunt exclusiv subiective și nu influențează relațiile dintre indivizi",0
356,"Care dintre următoarele afirmații reflectă specificul valorilor juridice?","Valorile juridice nu sunt imperativ aplicabile și depind doar de bunăvoința indivizilor",0
356,"Care dintre următoarele afirmații reflectă specificul valorilor juridice?","Valorile juridice nu au nicio legătură cu sancțiunile și nu influențează societatea",0
356,"Care dintre următoarele afirmații reflectă specificul valorilor juridice?","Valorile juridice au un caracter coercitiv și prevăd sancțiuni în cazul încălcării normelor",1
357,"De ce se spune că raportul juridic are un caracter istoric?","Pentru că evoluează odată cu tipurile și formele dreptului",1
357,"De ce se spune că raportul juridic are un caracter istoric?","Pentru că raporturile juridice sunt fixe și nu se schimbă în timp",0
357,"De ce se spune că raportul juridic are un caracter istoric?","Deoarece raporturile juridice sunt independente de societate și nu evoluează",0
357,"De ce se spune că raportul juridic are un caracter istoric?","Pentru că raporturile juridice sunt identice în toate epocile istorice",0
358,"Care sunt elementele constitutive ale raportului juridic?","Doar subiectele și conținutul",0
358,"Care sunt elementele constitutive ale raportului juridic?","Subiectele, conținutul și obiectul",1
358,"Care sunt elementele constitutive ale raportului juridic?","Drepturile fundamentale și principiile morale",0
358,"Care sunt elementele constitutive ale raportului juridic?","Normele juridice și sancțiunile",0
359,"Cine poate fi subiect al raportului juridic?","Doar persoana fizică",0
359,"Cine poate fi subiect al raportului juridic?","Persoana fizică, persoana juridică și organe colective",1
359,"Cine poate fi subiect al raportului juridic?","Doar persoana juridică",0
359,"Cine poate fi subiect al raportului juridic?","Orice entitate umană, inclusiv animale",0
360,"Ce reprezintă dreptul subiectiv?","Atributul sau prerogativa recunoscută de dreptul obiectiv persoanelor fizice sau juridice, care le permite să pretindă subiectelor pasive să dea, să facă sau să nu facă ceva, pretenție garantată de lege",1
360,"Ce reprezintă dreptul subiectiv?","Puterea de a impune obligații subiectelor pasive ale raportului juridic, fără a fi necesară o lege",0
360,"Ce reprezintă dreptul subiectiv?","Dreptul de a impune sancțiuni subiectelor pasive ale raportului juridic",0
360,"Ce reprezintă dreptul subiectiv?","O prerogativă acordată doar autorităților statului de a reglementa relațiile între subiectele juridice",0
361,"Cum se caracterizează raporturile juridice de drept material?","Se referă la drepturi și obligații legate de statutul procesual al subiecților",0
361,"Cum se caracterizează raporturile juridice de drept material?","Sunt legate de sancțiunile aplicate pentru încălcarea legii",0
361,"Cum se caracterizează raporturile juridice de drept material?","Se referă la drepturi și obligații cu conținut patrimonial sau nepatrimonial",1
361,"Cum se caracterizează raporturile juridice de drept material?","Se formează în urma unor procese judiciare între persoane juridice",0
362,"Ce scop are răspunderea juridică?","Protejarea valorilor economice ale unui stat",0
362,"Ce scop are răspunderea juridică?","Protejarea valorilor sociale, precum viața, sănătatea, integritatea fizică, libertatea persoanei, onoarea și demnitatea",1
362,"Ce scop are răspunderea juridică?","Aplicarea unor pedepse adecvate infracțiunilor comise",0
362,"Ce scop are răspunderea juridică?","Reglementarea comportamentului persoanelor în societate",0
363,"Cum se manifestă principiul legalității răspunderii juridice?","Prin activitatea statului în conformitate cu normele juridice",1
363,"Cum se manifestă principiul legalității răspunderii juridice?","Prin aplicarea sancțiunilor în mod arbitrar",0
363,"Cum se manifestă principiul legalității răspunderii juridice?","Prin stabilirea sancțiunilor de către cetățeni",0
363,"Cum se manifestă principiul legalității răspunderii juridice?","Prin impunerea de sancțiuni fără a fi prevăzute de lege",0
364,"Care este nucleul semantic al principiului răspunderii pentru fapte săvârșite cu vinovăție?","Sancționarea faptuitorului indiferent de vinovăție",0
364,"Care este nucleul semantic al principiului răspunderii pentru fapte săvârșite cu vinovăție?","Faptuitorul trebuie să fie sancționat doar atunci când vinovăția este demonstrată",1
364,"Care este nucleul semantic al principiului răspunderii pentru fapte săvârșite cu vinovăție?","Răspunderea se aplică numai pentru fapte comise cu intenție",0
364,"Care este nucleul semantic al principiului răspunderii pentru fapte săvârșite cu vinovăție?","Nu există răspundere pentru fapte săvârșite cu vinovăție",0
365,"Care este ideea principală a principiului răspunderii personale?","Răspunderea se aplică doar pentru fapte comise de alții",0
365,"Care este ideea principală a principiului răspunderii personale?","Răspunde orice persoană implicată indirect într-o faptă",0
365,"Care este ideea principală a principiului răspunderii personale?","Poartă răspundere doar faptuitorul care a participat direct sau indirect la comiterea faptei",1
365,"Care este ideea principală a principiului răspunderii personale?","Oricine poate fi tras la răspundere pentru faptele altora",0
366,"Cum este definită fapta ilicită?","Este comportamentul unei persoane care respectă prevederile normelor juridice",0
366,"Cum este definită fapta ilicită?","Este acțiunea sau inacțiunea care încalcă norma juridică și creează impedimente pentru desfășurarea adecvată a relațiilor sociale",1
366,"Cum este definită fapta ilicită?","Este o acțiune care ajută la îmbunătățirea relațiilor sociale",0
366,"Cum este definită fapta ilicită?","Este o faptă care aduce beneficii întregii societăți",0
367,"Ce reprezintă rezultatul conduitei ilicite?","Efectul negativ produs în urma comiterii faptei ilicite",1
367,"Ce reprezintă rezultatul conduitei ilicite?","Rezultatul pozitiv al unei fapte legale",0
367,"Ce reprezintă rezultatul conduitei ilicite?","Lipsa oricărui efect asupra relațiilor sociale",0
367,"Ce reprezintă rezultatul conduitei ilicite?","Beneficiul pentru societate generat de fapta ilicită",0
368,"Care dintre următoarele NU este o condiție necesară pentru ca o conduită să fie catalogată ca ilicită?","Săvârșirea unei fapte prin acțiune sau inacțiune",0
368,"Care dintre următoarele NU este o condiție necesară pentru ca o conduită să fie catalogată ca ilicită?","Vinovăția persoanei",0
368,"Care dintre următoarele NU este o condiție necesară pentru ca o conduită să fie catalogată ca ilicită?","Dovada unui rezultat pozitiv pentru societate",1
368,"Care dintre următoarele NU este o condiție necesară pentru ca o conduită să fie catalogată ca ilicită?","Pericolul social al faptei",0
369,"Care dintre următoarele forme de vinovăție este caracterizată prin dorința directă de a comite fapta ilicită?","Imprudența prin neglijență criminală",0
369,"Care dintre următoarele forme de vinovăție este caracterizată prin dorința directă de a comite fapta ilicită?","Intenția indirectă",0
369,"Care dintre următoarele forme de vinovăție este caracterizată prin dorința directă de a comite fapta ilicită?","Intenția directă",1
369,"Care dintre următoarele forme de vinovăție este caracterizată prin dorința directă de a comite fapta ilicită?","Imprudența prin încredere în sine exagerată",0
370,"Care dintre următoarele afirmații descrie corect răspunderea penală?","Este o formă de răspundere care survine doar în urma încălcării normelor de drept civil",0
370,"Care dintre următoarele afirmații descrie corect răspunderea penală?","Este considerată cea mai gravă formă de răspundere și îngrădește un drept fundamental, libertatea persoanei",1
370,"Care dintre următoarele afirmații descrie corect răspunderea penală?","Este aplicată doar în cazuri de fapte contravenționale",0
370,"Care dintre următoarele afirmații descrie corect răspunderea penală?","Este o formă de răspundere care nu ține cont de vinovăția autorului faptei",0
371,"Care este scopul principal al răspunderii civile?","Sancționarea autorilor de infracțiuni",0
371,"Care este scopul principal al răspunderii civile?","Protejarea drepturilor politice ale persoanelor",0
371,"Care este scopul principal al răspunderii civile?","Repararea prejudiciului cauzat altuia și stimularea raporturilor economice normale",0
371,"Care este scopul principal al răspunderii civile?","Restabilirea ordinii publice",1
